regional_id,valores_acum_q1,valores_por_hab_q1_media,valores_por_inter_q1_media,valores_acum_q2,valores_por_hab_q2_media,valores_por_inter_q2_media
11001,224606.54,0.21410975443523494,542.5019584376544,204056.03,0.18339008354411307,525.7748398593174
11002,582550.03,0.81641383860356,442.3928544915964,317276.80999999994,0.46160594211875805,500.22716187309663
11003,882812.02,0.5982518208757797,601.4856865373657,623993.1100000001,0.4550418339420892,560.0997116260213
11004,8318386.489999999,3.3775632863285594,2721.1930630819766,8547835.120000001,3.292452284712615,1544.4247331698223
11005,135511.3,0.23281565615885055,173.1596040611875,77514.82999999999,0.1427375116076096,129.95818927754738
11006,1035641.6900000001,1.6527429005230638,394.9297437484002,1848806.96,2.8997932228772485,835.7661896652613
11007,53219.59,0.2731574074604877,211.7527787293222,66279.53,0.3227605052550324,259.6687520285088
12001,13101.31,0.05008203733640353,213.48328419913418,18248.050000000003,0.06348184422762013,184.40288015873017
12002,5702734.66,2.6871905601173687,1605.296681509059,5435927.3100000005,2.344102994578167,1220.3087716288192
12003,1625.1600000000003,0.0018873762114153766,111.93562500000002,187423.86,0.19654170235432245,871.968069307817
13001,6305948.430000001,0.6413696926529696,1983.4381885367613,8779057.53,0.8447453123273524,2426.5431344978024
13002,19079.76,0.01655351253834795,250.99149697580646,21455.36,0.017858753064450582,288.16550056561084
13003,95271.44,0.12435113568471212,334.87322519310754,175599.39,0.2176190252144045,315.5626740469265
13004,23549.87,0.034724023977452556,483.1199398395722,11206.25,0.016141905003183993,521.8017467948717
13005,343774.64,0.3536762931611622,375.85130879380824,28788.81,0.028663459730581195,297.16953025210086
13006,11318.970000000001,0.02169917252294666,249.3283680555556,16651.54,0.03115992265662729,243.1185138047138
13007,8752.02,0.016582599514774143,322.8254545454546,21801.980000000003,0.038963759300329914,304.7626048951049
13008,63419.61,0.12397658000755285,362.0367291555638,70104.64,0.14009651556359975,421.64150614564494
13009,30198.969999999998,0.030452446038244565,244.33445672425472,89095.03,0.08780363636674782,287.4732093677462
14001,10736958.69,6.2474616502282085,1323.5647187174986,10356220.969999999,4.996588843524614,1608.2600167849655
14002,18177.36,0.05507304543291009,196.74699180911682,123384.86000000002,0.3366448810166248,331.17547342367607
15001,1781356.6199999999,0.8359979412354887,437.3669286929372,977729.9400000002,0.42867430664681083,265.24547432582904
15002,982923.49,0.33155727709187655,676.4688529427792,1267106.3699999999,0.40962709497317423,750.224442386283
15003,9187196.770000001,2.7663783233698416,1254.6438373665287,8368341.03,2.373510214561268,1043.663241068618
15004,847054.97,0.48803465677753677,1457.3701569568425,368983.16,0.19784210524607784,998.1494045699093
15006,13261039.379999999,1.5366748830850412,1827.553843186991,20611077.939999998,2.293507079263012,2210.420642376641
15007,111832.09,0.07924611048510725,611.4510346266165,283344.82000000007,0.1918461068761345,576.5885932299581
15008,153041.12,0.042889998438957105,294.93412940589485,140655.65000000002,0.03710528161059199,239.36669158135928
15009,70062.38,0.03365631405224823,813.9863104214865,159829.18,0.0732598909692044,850.3457422203533
15010,359964.65,0.3932784842848541,260.3886431935513,1035182.6799999999,1.1657257260718454,369.9477359073983
15011,74779.14,0.027858852296501202,327.7216535849723,125947.64000000001,0.04422997186845974,264.66475840371754
15012,3202716.41,2.3823464324010937,1926.1348590524858,2472171.8600000003,1.7575190073400062,1277.8525860015397
15013,69546.66,0.07472175743574366,254.8167345598717,52283.200000000004,0.05327113660307006,252.8968863272522
15014,33935.40000000001,0.027621007399952366,279.54149331662495,66831.41,0.05168168509222514,327.5580709586466
16001,2323787.34,1.124008371851863,917.1848669637982,2145666.23,0.9406391809072829,1010.2428410952839
16002,5286.04,0.020305205315066542,117.32489583333333,22701.870000000003,0.08068799541032795,259.977916437729
16003,67794.34999999999,0.08783093480261658,236.95415416406104,25023.050000000003,0.029588695786782207,223.5407760176651
17001,7604600.549999999,6.5195329403925975,2034.8059676671364,4856092.64,3.9975283572973277,1748.1730626068352
17002,45535.71000000001,0.055533439611476276,449.9784922161173,0.0,0.0,
17003,6821.33,0.01745454963147632,235.12316765873018,7030.84,0.017782779908447555,240.54497321428573
17004,30429.56,0.04809000902151168,247.6473935450038,22470.789999999997,0.03468114813878435,235.0062073209049
17005,41632.380000000005,0.05709846716537299,92.73453126973986,44918.740000000005,0.0606623531433435,287.67775633881155
17006,8624909.69,6.123532659358554,2109.3646020074884,11518806.040000003,7.594446078578295,1884.759848215216
17007,282196.44000000006,0.5647585150724279,720.1417613947406,362954.15,0.6879804287718799,644.1624949497096
17008,2827.88,0.006464021004134674,324.205,696.76,0.0015728074690070518,232.25333333333333
21001,427279.19,0.3632430038876859,865.2914378795547,1165396.88,0.9746611559250569,1047.049066557035
21002,2694.92,0.0025569198986327155,285.31666666666666,9532.789999999999,0.008823638842812643,249.67936363636363
21003,610427.84,0.6887448060170871,564.287342149953,1005850.33,1.107989194956723,437.16260217649085
21004,233911.35999999996,0.25717701277562666,284.6618670879933,154926.44,0.16611165607298484,280.49548265403723
21005,21433.35,0.017910937710404917,223.5394211482558,627.73,0.0005094749144179992,313.865
21006,1013.37,0.0006859543158152714,204.42000000000002,14917.960000000001,0.009796465996143144,189.80665681003586
21007,1503189.1300000001,1.2427621719458717,1000.7209991778169,664206.65,0.5365311034200088,426.89832866167643
21008,10754459.04,5.049034089680075,1470.3918515979187,10687167.3,4.914459777071549,1388.894803802947
21009,79914.99,0.053083729432778365,309.45724836320875,32170.45,0.020890217330505098,230.01001888736266
21010,21161.32,0.02460362894273499,236.27710544727637,26661.440000000002,0.030411997855088926,223.58533096970595
21011,1356859.54,0.8721663305671182,396.0380053622803,1807068.77,1.1330449171190624,813.9569285537682
21012,10770.39,0.009437303227243826,246.49525000000003,16618.62,0.01421926982055402,230.61220833333334
21013,621.99,0.0005257708507606425,211.33,528.59,0.00043604494089738877,264.295
21014,484835.49,0.3135251089314777,478.19467130685894,1179733.01,0.7461371354798623,462.82359673930443
21015,46301.87,0.04796604287169626,220.86458717541072,43286.05,0.04388731568792944,221.8063620303112
21016,7770322.960000001,1.3725650799835094,1698.2497473521453,1822732.69,0.3142418534840543,3603.2194033117285
21017,22543.329999999998,0.022817906507347184,232.80173969072166,62989.55,0.06307886881014753,221.67880654761905
21018,77568.87,0.07270112820417654,262.8042033147773,100570.27,0.09182259532715299,286.08682886427914
21019,268115.05000000005,0.2295347859283603,298.86396741238406,8380.89,0.0068921854799481866,281.95305
22001,368400.61000000004,0.5741832544943549,439.6906561411947,441849.32,0.6763490662262173,272.1521374249084
22002,47370.76,0.06120453088366043,269.98316964684557,76532.0,0.09678944554786235,338.9458988701672
22003,22527.56,0.014271454398544228,216.90041666666667,24686.05,0.01535913548686094,208.8304522832389
22004,32352168.99,6.70181355808729,1428.5637827311334,32773392.63,6.634573694239881,1535.2762091994935
22005,2021819.35,1.8462696953224031,1264.397245582327,381632.65,0.3403456121436541,229.15516316870907
22006,132393.16,0.227365683330187,332.2707862546853,191358.97999999998,0.3217352831505059,419.1526234263807
22007,60881.68000000001,0.32531727145115424,258.0010105910615,30376.53,0.15829188145385692,250.13341328426998
22008,123869.56999999999,0.2897755349568071,267.1741501362113,170678.21,0.3915553665339865,451.5191459262834
22009,125856.84,0.08512063416537624,306.22209060679927,3082.71,0.002042879054058799,215.06458333333336
22010,15782.579999999998,0.03754238911208119,198.70522982804235,15041.5,0.03521371444339428,200.85850378787882
22011,2078329.8299999998,2.5280175192299703,859.263386510015,6667857.72,7.976821327487064,1307.9538581818317
23001,55304994.36,4.993973117815158,1583.3374955903512,62636543.760000005,5.4958444375085564,1897.9696795858322
23002,21267.46,0.008734821426928167,228.84043035155588,14503.59,0.005778326368210081,269.92727272727274
23003,30520.25,0.014352344192196791,283.4101463675214,12243.699999999999,0.0056269170199975205,187.9785970066519
23004,440766.5800000001,0.798727874781172,493.4749451846865,167229.03,0.2973817307734252,548.3139178866215
23005,2581.11,0.003162393428068359,416.79,9603.02,0.011505761796113567,541.5472222222222
23006,0.0,0.0,,0.0,0.0,
23007,80534.93000000001,0.17309753598080418,429.7050559947299,106727.33000000002,0.22445766980076962,426.21182427874635
23008,301346.06999999995,0.23547740766203695,364.7742974133122,211485.83000000002,0.16149682071611385,348.0034373779257
23009,1773937.7600000002,2.2396250088705005,390.2189457983518,1180520.1600000001,1.465100016513276,391.57706149236606
23010,179414.86,0.20103411273217744,344.1639222919937,4834.000000000001,0.005305428682579147,158.3868253968254
23011,7413728.09,2.8949613991208736,3952.6030118740337,10716946.66,4.098414497286165,4004.0327766283963
23012,491.95000000000005,0.000543645552535673,245.97500000000002,4042.38,0.004341385926284537,221.0130357142857
23013,3194.58,0.0025465755938640228,672.4355555555554,9258.0,0.007197555431272952,340.6370643939394
23014,4187.67,0.009200810226907555,217.07479166666667,12552.210000000001,0.027146624165334345,342.8202380952381
23015,1913.3799999999999,0.0016136879302582415,225.89166666666668,3018.2400000000002,0.0025156286496911375,201.4085
23016,0.0,0.0,,4857.57,0.007714442585757361,225.20763888888888
23017,51443.48000000001,0.07508911624856138,470.39966400208993,26864.440000000002,0.03882274240827944,495.49396825396826
23018,601558.69,0.47282536477834264,750.1563454731906,380417.82,0.2926433173613529,702.2281475970295
23019,964658.3300000001,1.1341161567317615,591.6293671863754,1347665.25,1.554786882638647,838.0584004620323
23020,129610.78,0.09433178088313696,375.97305108223685,131162.6,0.09390981483713358,364.9864368603573
23021,7094616.459999999,4.217440236831164,1250.6589116399782,11843360.61,6.873256873797722,1760.4971607849616
23022,13468.45,0.010574203641474076,321.4199642857143,3202.45,0.002409032199594854,171.4063888888889
24001,496.65,0.0003280791926987247,248.325,0.0,0.0,
24002,5666856.4,2.9482459706225903,1569.0678325175518,6418916.82,3.262574232098281,1514.1384176309984
24003,40.38,2.875732464299042e-05,40.38,2284.57,0.0016175773780889257,258.4273333333333
24004,26974.600000000002,0.021635718505475014,412.30635119047616,20228.32,0.016253873216703837,809.7612857142857
24005,0.0,0.0,,250.09,0.00031249375237409787,250.09
24006,2410.58,0.0023747407245622463,353.15500000000003,315.46,0.0003123960198374344,157.73
24007,12450671.89,2.34625806539702,1862.4375539434736,24167697.45,4.419128963955796,1978.6501058448348
24008,2420.8,0.0038761692250857157,233.05619047619052,2476.85,0.003899955108218115,316.4908333333333
25001,13418866.73,2.5938564618078757,1468.6684802126802,22848131.080000002,4.328401508556011,2030.325027509146
25002,0.0,0.0,,3917.48,0.003186040586981643,194.11131313131312
25003,,,,,,
25004,21000.2,0.04682112717189321,412.2982692307693,9498.15,0.020954614008812603,311.37868055555555
25005,569.5,0.001256126644902502,189.83333333333334,294.32,0.0006490349550466676,147.16
25006,1158790.75,1.2293253647975724,862.86852631609,1623425.62,1.7035744656273568,909.6958694304628
25007,2523.44,0.004240361396482691,282.5180555555556,484.12,0.0008144898035390767,242.06
25008,1821.71,0.0038690922285252336,231.60916666666665,9725.08,0.020456742460827806,192.04772222222223
25009,1127994.7000000002,1.5973969674550355,582.154576357086,728052.68,1.0283576420382627,633.3509861901904
25010,210309.35,0.44918589220747446,410.40299336870027,343516.45999999996,0.7289645833741155,594.3318195480716
25011,0.0,0.0,,346.03,0.0010116771334011624,346.03
25012,30296.06,0.04330986581020772,843.76953125,0.0,0.0,
25013,25150.17,0.103937262454953,343.92131944444446,67807.34,0.27936042054951027,409.3100801496298
25014,0.0,0.0,,764.3299999999999,0.0012577105095760664,272.69
25015,,,,,,
25016,9916765.35,4.544547946952957,1739.517042557734,9398471.620000001,4.2563884491495365,2024.4651562900506
26001,0.0,0.0,,17782.1,0.02326900651717374,8891.05
26002,0.0,0.0,,3809.3,0.0022104934665500876,457.7241666666667
26003,1126809.5899999999,0.2086214138124432,1076.2624524610235,3401756.22,0.6149191681673207,1841.7366331999478
26004,19488.840000000004,0.009076175103070664,3291.6700000000005,969.24,0.00044464136584933695,241.64333333333335
26005,0.0,0.0,,1636.98,0.0012943868627221518,818.49
26006,0.0,0.0,,3973.23,0.0016468937560102132,993.3075
26007,1586453.1800000002,1.135986841886511,587.3840035166721,1971844.15,1.380425525532004,749.3554022685446
26008,1521761.02,0.6227790795027487,441.56861363095084,1331392.94,0.5348148427630401,451.85117843057145
26009,7421612.180000001,3.816861638019598,1409.3245873567873,9718901.930000002,4.782146534741514,1293.7434084530282
26010,18532403.54,1.1149845150636803,1042.2925783027345,16498474.950000001,0.9712539600636467,1190.6957891328216
26011,136822.90000000002,0.23336438837311765,664.0079398377538,474889.16000000003,0.8017800426850037,961.9145608410337
26012,43465.77,0.04582853237838936,304.3707998569803,39810.33,0.041327682463800655,422.6475013119309
27001,4055508.71,0.7954337398229183,1406.5832599618295,2726040.31,0.5333721890839007,1144.3921495033032
27002,0.0,0.0,,0.0,0.0,
27003,180061.61000000002,0.19928666659046057,290.94884595971223,17881.88,0.019914207778944003,341.2504285714286
27004,0.0,0.0,,0.0,0.0,
27005,4021.2200000000003,0.004219166411355138,446.80222222222227,0.0,0.0,
27006,43069.7,0.05195131134209634,1039.0065185185185,818288.12,0.9897121031714302,3483.2303000482625
27007,6672915.67,3.141301489007744,1274.0065592303229,8303110.0600000005,3.9188943399793623,1466.783141858744
27008,4477.94,0.007039470902056656,834.7533333333332,0.0,0.0,
27009,487596.81999999995,0.511384427346165,722.8128854614622,239602.18,0.2528712028649841,841.3462694751554
27010,0.0,0.0,,0.0,0.0,
28001,14554555.11,4.340704454834128,2774.43297003088,17195073.67,4.9764210888400555,2237.0662393526554
28002,959660.87,0.9862993827372561,531.0242084038766,35465.75,0.035677287831085876,257.2801274509804
28003,949.4300000000001,0.0009621886211159981,316.4766666666667,94352.54,0.0928021220153871,387.8759393939394
28004,820238.8800000001,0.792995157446289,609.380142500795,415831.47000000003,0.3984672851146317,552.8188842117522
28005,0.0,0.0,,0.0,0.0,
28006,0.0,0.0,,8474.93,0.006187975541687241,388.79078125
28007,94257.87,0.14826150555233913,394.8673928571428,81384.23000000001,0.12749791912797148,432.7942976321924
29001,574539.97,0.25958806372076215,1586.4050569171322,31254.970000000005,0.01445554378642554,400.19641703329887
29002,121926.37000000001,0.06710153122127628,368.17303903183137,5168104.52,2.7711350407901536,1741.0002097214558
29003,770442.6,0.45647872020910407,339.1660969525431,1282141.41,0.7890733745244841,755.2864714352838
29004,13565.96,0.005545168304968283,125.7294667832168,16170.189999999999,0.006335303301039116,168.33996573319155
29005,74813.38,0.06857827654600568,874.1147163547237,30010.070000000003,0.028284662072487865,233.68633129447954
29006,8944263.87,1.9031724709553677,1944.7358436839597,11315951.41,2.450996482570435,2105.6029171582977
29007,795036.29,0.42506679715118206,417.3947093297739,47957.399999999994,0.026206916345531434,254.02957382119513
29008,218632.71000000002,0.2717972663902485,292.19914022153165,328226.47000000003,0.4187916003296719,413.4355751753377
29009,51055.350000000006,0.039323053338135745,321.28360213032585,87924.48000000001,0.0739303555191162,726.1552190919972
29010,841.26,0.0004956086818611414,220.91,541.28,0.000327167314215531,270.64
29011,851179.62,0.815183257883667,556.3189448296871,1557726.02,1.548363657280952,496.7664292043502
29012,86894.12000000001,0.040609159898610685,1026.8281094892895,365171.18999999994,0.180734670800699,1952.129814821506
29013,234919.32,0.2290095921245574,419.6829031246532,163587.77000000002,0.16525509850970116,477.3885570341412
29014,113585.3,0.07004046554330294,185.35824227683057,171326.69,0.10905079799412279,181.50088838063652
29015,169754.63,0.08159534228588303,459.88646581196576,37303.840000000004,0.019090989744511098,257.53878399882524
29016,3011609.59,1.3910329944035993,751.0309586450046,523545.37000000005,0.24595630447530678,435.6470045689853
29017,1087.1,0.0010503085539042005,400.71000000000004,145848.95,0.14323927448897186,504.961811670283
29018,2707333.0500000003,1.7636987900628722,1249.4612613976224,3141978.1599999997,2.045983276132488,1244.6687488135344
29019,3840.31,0.002893102874389055,229.89701785714286,5898.990000000001,0.00454538097663361,226.23840579710145
29020,25593269.92,1.8515207664270763,2222.037213975078,37731964.37,2.7638376861454654,2290.5805451034576
29021,277158.55,0.2218205200317221,272.6383098423583,175835.32,0.1456248902790605,242.92681926606915
29022,51234.4,0.027309273645496058,213.67396706864565,71392.71,0.0386123755256965,246.76580678982853
29023,168152.19,0.22136701362531533,285.473135818479,110604.05999999998,0.1494996210249221,257.1394431832756
29024,36533.4,0.029709747349541203,229.3797423046686,58718.39,0.04925745293763038,249.47369305737277
29025,240983.98,0.09248824663846913,222.63608049295294,708014.52,0.27879229746847634,295.0788902529635
29026,3731770.3699999996,2.0311547799293628,1254.5160068095092,3014632.75,1.6594087518371343,1035.4351469761127
29027,9738.819999999998,0.007637166275685383,242.67136764705882,9000.12,0.007189723612520677,234.42320833333335
29028,913017.5999999999,0.3407101741516898,552.5345059619535,943761.4500000001,0.36829550169576236,608.3899452642402
31001,2353094.42,1.9528888543728227,2315.0010729718215,3024071.1799999997,2.4965695713035148,2317.6357935722267
31002,681445.25,1.1681087270205055,1327.336667869416,755314.1100000001,1.3034264497897823,1283.6612644501542
31003,1849801.15,2.246584810667853,1730.4996376282133,709553.6000000001,0.8656972509148886,1690.3833270866148
31004,6233.36,0.008543745676116831,313.545625,7222.38,0.00972277406627178,327.823630952381
31006,51547.64,0.05477419189087455,1039.740330762987,99066.59999999999,0.10344052007273087,1327.4000757575757
31007,4093933.3499999996,1.9106459539240674,3323.361594603595,6244675.6,2.8291445672357254,3785.720429869344
31008,871069.05,0.8270486228821772,2919.7336852437647,789115.5,0.7476184445712324,2397.03969006072
31009,11308.7,0.022278060581226757,11308.7,0.0,0.0,
31010,3821575.35,7.229772718923094,1390.3615654769374,2925245.8200000003,5.459757861172488,1778.8659090378264
31011,1598954.73,3.1624544208133147,1063.6185550249577,2004012.98,3.9847420052352645,1333.8150545078095
31012,1338501.85,1.6901947670225248,2150.7259262331827,2787050.51,3.4425223848496858,3211.750397825868
31013,2548396.02,2.671090365706906,2619.781347566806,2243279.21,2.345176811529035,2719.196654017941
31015,1081749.5899999999,1.1264332769622614,1431.068934575767,1163010.5100000002,1.2054476211343106,1366.9721977027864
31016,84774171.95,6.261715854586096,2695.734199140162,69505067.97,5.080801861422275,2321.040913681944
31017,3946284.95,1.4216216988088943,1604.0973138204054,3792725.71,1.2914965372615899,1697.6882041548988
31018,70949.03000000001,0.020895313576154182,1198.6252781862745,20905.05,0.005873390634945865,920.1308571428572
31019,1325269.31,1.7917569345854685,2162.948049368976,858732.39,1.1526886104040814,1814.1321207573246
31020,3469.7,0.00913563166989018,247.76916666666665,4224.6900000000005,0.011316675696508613,248.05645833333335
31021,8718.050000000001,0.009317614057302361,586.617,569032.3800000001,0.5962567019050371,1018.3495037480706
31022,327707.67,0.44434560566930154,1048.8012440508487,320125.05000000005,0.4276691669901942,1633.8376967309441
31023,903572.3699999999,1.6183069926871432,1250.1696961007847,880835.8699999999,1.5763989780151575,1281.183548014902
31024,3153635.55,1.7289796140341571,1101.7084865495417,3550914.97,1.9124648681214511,1152.63211965999
31025,3753.69,0.003060618958162107,1251.23,2689.3500000000004,0.0020366343801020135,584.5225
31026,28679.340000000004,0.04977538811347974,302.8389867401061,104854.67,0.18376354953732796,343.7892970401942
31027,254563.27,0.5085563201460103,264.75896913460696,213809.15000000002,0.4262374541720647,346.57265985293486
31028,132000.46,0.30887316145270044,501.980992101245,87645.02,0.2031181556058273,532.585177105726
31030,386358.97,0.7785941961918671,968.3867179732566,920062.49,1.868544533571289,1262.5503073356679
31031,412183.8,0.8444581715769327,1332.52230999807,750545.96,1.5062955067509443,1762.437695607067
31032,229397.95,0.24002899591980328,681.0281206292177,1067917.0899999999,1.037295732953472,1367.057845391104
31034,284816.56,0.35213568199654083,5167.6455773420475,204732.19,0.25164818289905366,7409.670080128206
31035,889293.69,0.9646799256473008,1695.263075524738,647209.99,0.695699535316305,1613.144307079645
31036,9878275.95,5.729286561257574,2102.3731132463217,9533858.41,5.52393665522026,2525.9692361572493
31037,8687939.54,5.394224742488293,2302.977632372136,7453538.800000001,4.53569642408079,2933.4645049976743
31038,1764.21,0.006239339403340337,230.07166666666666,32295.54,0.1152128477225482,234.5797304713028
31040,128601.17,0.3536188756377281,297.2533258218655,38153.450000000004,0.10686587627756736,250.64884837962967
31041,411320.73000000004,1.7723295469107638,994.5480433217274,331054.99,1.443876013116166,1121.8859295367945
31042,4020288.7899999996,7.756816476481698,4629.330574370828,3219428.83,6.246946211159148,6223.971866361402
31044,161583.62,0.22135591043842856,2146.506451612903,4266.49,0.005796371393427226,626.0225
31045,123089.56999999999,0.17780691142468424,3383.1368095238095,246516.27000000002,0.35127129199888807,3360.209366995074
31046,0.0,0.0,,0.0,0.0,
31047,199.33,0.0006868616559385812,199.33,0.0,0.0,
31048,2529320.58,2.0240485097492975,2446.2198651681874,2735407.75,2.1518985582628183,2078.8852955127027
31049,918680.67,0.9819724294427826,897.5534554939641,486662.9099999999,0.5186131343916096,714.4840330868332
31050,14532.490000000002,0.07496907185410591,228.08507142857147,199.33,0.0010469452498004118,199.33
31051,12360.91,0.04140644840508606,273.5123125,7242.610000000001,0.024266912623643236,318.01889880952376
31052,895248.56,0.8016308986064375,923.4844525611488,1317920.54,1.1816191579526216,1000.8894083313307
31053,1193.95,0.0025547857548846075,202.2225,3016.2799999999997,0.006445273397958018,216.13345833333335
31055,240550.47,0.41117365796964644,2756.60764242008,157359.11,0.2672394104879999,1284.1559088145368
31057,2510260.0,2.4203124719564424,1470.593184678948,3549434.12,3.360535470966429,1428.345819309702
